username,name,email,password,gender,marriage,income_prospect,asset_level,income_level,finance_type,product_list
user_19682,User 19682,user19682@example.com,password19682,male,single,stable_increase,50m_to_100m,50m_to_70m,investor,"{""deposits"": [39, 55], ""savings"": [195, 140, 144, 191]}"
user_19683,User 19683,user19683@example.com,password19683,male,single,unstable,50m_to_100m,below_30m,spender,"{""deposits"": [7, 5, 2], ""savings"": [119, 188, 195]}"
user_19684,User 19684,user19684@example.com,password19684,female,married,stable_increase,10m_to_50m,above_300m,spender,"{""deposits"": [], ""savings"": [116, 146]}"
user_19685,User 19685,user19685@example.com,password19685,female,single,decreasing,500m_to_1b,50m_to_70m,saver,"{""deposits"": [33, 12, 5, 89], ""savings"": [195, 186]}"
user_19686,User 19686,user19686@example.com,password19686,male,married,unstable,above_1b,50m_to_70m,spender,"{""deposits"": [68, 32, 76], ""savings"": [187, 156]}"
user_19687,User 19687,user19687@example.com,password19687,female,married,stable_increase,50m_to_100m,30m_to_50m,spender,"{""deposits"": [99, 55, 12, 46], ""savings"": [170]}"
user_19688,User 19688,user19688@example.com,password19688,male,single,decreasing,above_1b,30m_to_50m,planner,"{""deposits"": [69], ""savings"": []}"
user_19689,User 19689,user19689@example.com,password19689,male,married,decreasing,10m_to_50m,70m_to_100m,planner,"{""deposits"": [96], ""savings"": [189, 143, 111, 164]}"
user_19690,User 19690,user19690@example.com,password19690,male,single,decreasing,50m_to_100m,30m_to_50m,saver,"{""deposits"": [82, 67], ""savings"": [195, 118]}"
user_19691,User 19691,user19691@example.com,password19691,male,married,stable_increase,above_1b,100m_to_300m,spender,"{""deposits"": [], ""savings"": [117, 151, 109]}"
user_19692,User 19692,user19692@example.com,password19692,male,married,unstable,100m_to_500m,70m_to_100m,spender,"{""deposits"": [93, 45], ""savings"": [130, 104]}"
user_19693,User 19693,user19693@example.com,password19693,female,married,unstable,50m_to_100m,70m_to_100m,planner,"{""deposits"": [98, 53, 1], ""savings"": [196, 174, 184, 158]}"
user_19694,User 19694,user19694@example.com,password19694,male,single,stable_increase,above_1b,50m_to_70m,investor,"{""deposits"": [3, 65, 62], ""savings"": [141, 127, 199, 117]}"
user_19695,User 19695,user19695@example.com,password19695,male,married,stable_increase,500m_to_1b,50m_to_70m,planner,"{""deposits"": [62, 37, 24], ""savings"": []}"
user_19696,User 19696,user19696@example.com,password19696,female,married,decreasing,500m_to_1b,30m_to_50m,planner,"{""deposits"": [], ""savings"": [192, 157, 169]}"
user_19697,User 19697,user19697@example.com,password19697,female,single,stable_increase,below_10m,below_30m,planner,"{""deposits"": [19, 37, 49], ""savings"": [182, 125, 154]}"
user_19698,User 19698,user19698@example.com,password19698,male,married,stable_increase,500m_to_1b,below_30m,investor,"{""deposits"": [6, 49, 17, 46], ""savings"": [161]}"
user_19699,User 19699,user19699@example.com,password19699,female,single,unstable,above_1b,below_30m,saver,"{""deposits"": [61, 45, 5, 79], ""savings"": [168, 106, 153]}"
user_19700,User 19700,user19700@example.com,password19700,female,married,decreasing,above_1b,70m_to_100m,saver,"{""deposits"": [], ""savings"": [117]}"
user_19701,User 19701,user19701@example.com,password19701,female,married,unstable,10m_to_50m,30m_to_50m,investor,"{""deposits"": [32, 31, 44], ""savings"": [200, 139, 125, 153]}"
user_19702,User 19702,user19702@example.com,password19702,female,married,unstable,above_1b,100m_to_300m,spender,"{""deposits"": [], ""savings"": [116, 183]}"
user_19703,User 19703,user19703@example.com,password19703,female,single,unstable,50m_to_100m,above_300m,spender,"{""deposits"": [79], ""savings"": [107, 191]}"
user_19704,User 19704,user19704@example.com,password19704,female,single,stable_increase,50m_to_100m,50m_to_70m,spender,"{""deposits"": [83, 34], ""savings"": [176, 130, 115, 136]}"
user_19705,User 19705,user19705@example.com,password19705,male,single,decreasing,50m_to_100m,100m_to_300m,spender,"{""deposits"": [23, 39, 21], ""savings"": []}"
user_19706,User 19706,user19706@example.com,password19706,female,married,decreasing,above_1b,below_30m,spender,"{""deposits"": [54, 97, 45], ""savings"": [164, 126, 195]}"
user_19707,User 19707,user19707@example.com,password19707,male,single,decreasing,above_1b,30m_to_50m,saver,"{""deposits"": [69, 22], ""savings"": []}"
user_19708,User 19708,user19708@example.com,password19708,male,married,stable_increase,500m_to_1b,above_300m,planner,"{""deposits"": [35, 64, 56], ""savings"": [126, 175]}"
user_19709,User 19709,user19709@example.com,password19709,female,single,stable_increase,50m_to_100m,50m_to_70m,spender,"{""deposits"": [89, 76, 88, 12], ""savings"": [128, 175]}"
user_19710,User 19710,user19710@example.com,password19710,male,married,decreasing,100m_to_500m,50m_to_70m,spender,"{""deposits"": [65, 6], ""savings"": [131]}"
user_19711,User 19711,user19711@example.com,password19711,female,single,unstable,below_10m,70m_to_100m,planner,"{""deposits"": [23, 49], ""savings"": [194]}"
user_19712,User 19712,user19712@example.com,password19712,male,married,decreasing,below_10m,70m_to_100m,spender,"{""deposits"": [18, 77], ""savings"": [193, 182]}"
user_19713,User 19713,user19713@example.com,password19713,male,married,decreasing,50m_to_100m,100m_to_300m,planner,"{""deposits"": [26, 11], ""savings"": [173, 160, 157, 167]}"
user_19714,User 19714,user19714@example.com,password19714,male,single,stable_increase,100m_to_500m,below_30m,planner,"{""deposits"": [37, 80], ""savings"": []}"
user_19715,User 19715,user19715@example.com,password19715,male,married,unstable,10m_to_50m,below_30m,spender,"{""deposits"": [], ""savings"": [106, 117, 122]}"
user_19716,User 19716,user19716@example.com,password19716,female,single,stable_increase,50m_to_100m,70m_to_100m,saver,"{""deposits"": [], ""savings"": []}"
user_19717,User 19717,user19717@example.com,password19717,male,single,unstable,500m_to_1b,50m_to_70m,investor,"{""deposits"": [43, 49], ""savings"": []}"
user_19718,User 19718,user19718@example.com,password19718,female,single,stable_increase,10m_to_50m,30m_to_50m,planner,"{""deposits"": [91, 81, 61, 79], ""savings"": [160, 119, 167]}"
user_19719,User 19719,user19719@example.com,password19719,male,married,unstable,below_10m,above_300m,planner,"{""deposits"": [], ""savings"": [124, 113]}"
user_19720,User 19720,user19720@example.com,password19720,male,married,decreasing,50m_to_100m,above_300m,investor,"{""deposits"": [21, 20, 27, 43], ""savings"": [114, 171]}"
user_19721,User 19721,user19721@example.com,password19721,male,married,decreasing,100m_to_500m,50m_to_70m,saver,"{""deposits"": [15, 9, 76, 44], ""savings"": [105, 115, 192]}"
user_19722,User 19722,user19722@example.com,password19722,male,married,stable_increase,100m_to_500m,100m_to_300m,planner,"{""deposits"": [30, 72, 77, 53], ""savings"": [189, 186, 182]}"
user_19723,User 19723,user19723@example.com,password19723,male,married,decreasing,500m_to_1b,below_30m,spender,"{""deposits"": [], ""savings"": []}"
user_19724,User 19724,user19724@example.com,password19724,male,single,unstable,50m_to_100m,50m_to_70m,saver,"{""deposits"": [83, 68], ""savings"": [147, 200]}"
user_19725,User 19725,user19725@example.com,password19725,female,married,stable_increase,10m_to_50m,above_300m,saver,"{""deposits"": [47, 39], ""savings"": []}"
user_19726,User 19726,user19726@example.com,password19726,male,married,unstable,100m_to_500m,100m_to_300m,saver,"{""deposits"": [], ""savings"": [175, 160, 182, 113]}"
user_19727,User 19727,user19727@example.com,password19727,female,single,decreasing,10m_to_50m,50m_to_70m,spender,"{""deposits"": [31], ""savings"": [106]}"
user_19728,User 19728,user19728@example.com,password19728,female,married,decreasing,500m_to_1b,below_30m,spender,"{""deposits"": [51], ""savings"": [148, 117, 146, 163]}"
user_19729,User 19729,user19729@example.com,password19729,male,married,decreasing,above_1b,below_30m,spender,"{""deposits"": [44, 70, 17, 18], ""savings"": [120]}"
user_19730,User 19730,user19730@example.com,password19730,female,single,unstable,50m_to_100m,30m_to_50m,saver,"{""deposits"": [], ""savings"": [108, 124, 199, 133]}"
user_19731,User 19731,user19731@example.com,password19731,female,single,decreasing,500m_to_1b,70m_to_100m,spender,"{""deposits"": [75, 45, 7], ""savings"": [132, 192, 144]}"
user_19732,User 19732,user19732@example.com,password19732,male,single,decreasing,100m_to_500m,below_30m,planner,"{""deposits"": [48, 29, 41], ""savings"": [167]}"
user_19733,User 19733,user19733@example.com,password19733,female,single,decreasing,below_10m,50m_to_70m,planner,"{""deposits"": [9, 30, 38, 78], ""savings"": []}"
user_19734,User 19734,user19734@example.com,password19734,female,single,stable_increase,50m_to_100m,50m_to_70m,planner,"{""deposits"": [19, 10, 38, 25], ""savings"": [161, 105, 174]}"
user_19735,User 19735,user19735@example.com,password19735,male,married,decreasing,below_10m,30m_to_50m,investor,"{""deposits"": [95], ""savings"": [198, 191, 125]}"
user_19736,User 19736,user19736@example.com,password19736,male,single,decreasing,50m_to_100m,below_30m,saver,"{""deposits"": [82, 19], ""savings"": [164]}"
user_19737,User 19737,user19737@example.com,password19737,female,married,decreasing,above_1b,above_300m,planner,"{""deposits"": [76, 16, 21, 67], ""savings"": []}"
user_19738,User 19738,user19738@example.com,password19738,female,married,stable_increase,10m_to_50m,below_30m,planner,"{""deposits"": [54], ""savings"": [120, 121, 162, 137]}"
user_19739,User 19739,user19739@example.com,password19739,male,single,decreasing,10m_to_50m,below_30m,planner,"{""deposits"": [35, 67, 46, 39], ""savings"": [197, 187, 104, 154]}"
user_19740,User 19740,user19740@example.com,password19740,female,married,unstable,10m_to_50m,above_300m,saver,"{""deposits"": [37], ""savings"": [161, 156, 114]}"
user_19741,User 19741,user19741@example.com,password19741,male,single,decreasing,10m_to_50m,100m_to_300m,investor,"{""deposits"": [63, 43], ""savings"": [175, 127, 172]}"
user_19742,User 19742,user19742@example.com,password19742,female,married,decreasing,below_10m,70m_to_100m,investor,"{""deposits"": [], ""savings"": [110, 119, 184]}"
user_19743,User 19743,user19743@example.com,password19743,female,married,decreasing,50m_to_100m,70m_to_100m,saver,"{""deposits"": [35, 26, 45, 39], ""savings"": []}"
user_19744,User 19744,user19744@example.com,password19744,male,married,unstable,500m_to_1b,70m_to_100m,investor,"{""deposits"": [], ""savings"": [159, 126, 157]}"
user_19745,User 19745,user19745@example.com,password19745,male,married,decreasing,500m_to_1b,30m_to_50m,planner,"{""deposits"": [13, 41, 24, 96], ""savings"": [156, 176, 152]}"
user_19746,User 19746,user19746@example.com,password19746,male,single,stable_increase,below_10m,100m_to_300m,planner,"{""deposits"": [63, 72], ""savings"": [103, 142, 180]}"
user_19747,User 19747,user19747@example.com,password19747,female,married,unstable,500m_to_1b,100m_to_300m,saver,"{""deposits"": [44, 22], ""savings"": [116, 107, 128]}"
user_19748,User 19748,user19748@example.com,password19748,male,married,stable_increase,10m_to_50m,70m_to_100m,planner,"{""deposits"": [], ""savings"": [174]}"
user_19749,User 19749,user19749@example.com,password19749,female,single,stable_increase,50m_to_100m,30m_to_50m,investor,"{""deposits"": [58], ""savings"": [174, 140, 152]}"
user_19750,User 19750,user19750@example.com,password19750,female,married,unstable,50m_to_100m,below_30m,investor,"{""deposits"": [48, 55, 59], ""savings"": [140, 114, 197]}"
user_19751,User 19751,user19751@example.com,password19751,female,single,decreasing,below_10m,50m_to_70m,planner,"{""deposits"": [56], ""savings"": [196, 176, 119, 118]}"
user_19752,User 19752,user19752@example.com,password19752,female,married,decreasing,below_10m,30m_to_50m,saver,"{""deposits"": [38, 83], ""savings"": [147, 171]}"
user_19753,User 19753,user19753@example.com,password19753,male,married,decreasing,500m_to_1b,50m_to_70m,saver,"{""deposits"": [8, 49], ""savings"": [190]}"
user_19754,User 19754,user19754@example.com,password19754,male,married,unstable,below_10m,70m_to_100m,planner,"{""deposits"": [93, 91, 19, 49], ""savings"": [196, 195, 156, 147]}"
user_19755,User 19755,user19755@example.com,password19755,female,single,decreasing,100m_to_500m,30m_to_50m,investor,"{""deposits"": [], ""savings"": []}"
user_19756,User 19756,user19756@example.com,password19756,male,single,unstable,500m_to_1b,above_300m,investor,"{""deposits"": [], ""savings"": [166, 184, 188, 161]}"
user_19757,User 19757,user19757@example.com,password19757,male,single,unstable,10m_to_50m,50m_to_70m,planner,"{""deposits"": [93, 2, 92], ""savings"": []}"
user_19758,User 19758,user19758@example.com,password19758,female,married,unstable,10m_to_50m,30m_to_50m,planner,"{""deposits"": [20], ""savings"": []}"
user_19759,User 19759,user19759@example.com,password19759,male,married,stable_increase,below_10m,50m_to_70m,spender,"{""deposits"": [65, 4], ""savings"": [109, 157, 144]}"
user_19760,User 19760,user19760@example.com,password19760,male,married,decreasing,above_1b,30m_to_50m,planner,"{""deposits"": [30, 78], ""savings"": [151, 112, 190]}"
user_19761,User 19761,user19761@example.com,password19761,male,married,stable_increase,100m_to_500m,30m_to_50m,spender,"{""deposits"": [], ""savings"": [188]}"
user_19762,User 19762,user19762@example.com,password19762,female,single,decreasing,100m_to_500m,100m_to_300m,planner,"{""deposits"": [25], ""savings"": [124, 180, 194]}"
user_19763,User 19763,user19763@example.com,password19763,male,single,stable_increase,100m_to_500m,50m_to_70m,saver,"{""deposits"": [], ""savings"": [144, 150, 173]}"
user_19764,User 19764,user19764@example.com,password19764,female,married,stable_increase,500m_to_1b,30m_to_50m,saver,"{""deposits"": [41, 63, 56, 97], ""savings"": []}"
user_19765,User 19765,user19765@example.com,password19765,female,married,unstable,100m_to_500m,50m_to_70m,investor,"{""deposits"": [50], ""savings"": [155, 108, 127, 142]}"
user_19766,User 19766,user19766@example.com,password19766,female,single,unstable,100m_to_500m,30m_to_50m,spender,"{""deposits"": [75], ""savings"": [128, 110, 138, 184]}"
user_19767,User 19767,user19767@example.com,password19767,male,married,stable_increase,10m_to_50m,30m_to_50m,saver,"{""deposits"": [1, 38, 3], ""savings"": []}"
user_19768,User 19768,user19768@example.com,password19768,male,single,unstable,below_10m,70m_to_100m,saver,"{""deposits"": [65, 80, 14, 81], ""savings"": [184, 183, 122, 123]}"
user_19769,User 19769,user19769@example.com,password19769,female,single,unstable,below_10m,50m_to_70m,spender,"{""deposits"": [99, 33, 11], ""savings"": [107]}"
user_19770,User 19770,user19770@example.com,password19770,male,single,stable_increase,100m_to_500m,above_300m,spender,"{""deposits"": [13], ""savings"": [122]}"
user_19771,User 19771,user19771@example.com,password19771,male,married,decreasing,500m_to_1b,50m_to_70m,planner,"{""deposits"": [92, 69, 23], ""savings"": [172, 110, 132]}"
user_19772,User 19772,user19772@example.com,password19772,female,single,decreasing,500m_to_1b,above_300m,investor,"{""deposits"": [32], ""savings"": [168, 173, 116]}"
user_19773,User 19773,user19773@example.com,password19773,female,married,decreasing,below_10m,below_30m,saver,"{""deposits"": [71, 50], ""savings"": [149, 181]}"
user_19774,User 19774,user19774@example.com,password19774,male,single,stable_increase,50m_to_100m,above_300m,spender,"{""deposits"": [73], ""savings"": [111, 163]}"
user_19775,User 19775,user19775@example.com,password19775,female,single,unstable,above_1b,50m_to_70m,investor,"{""deposits"": [95, 4], ""savings"": [162]}"
user_19776,User 19776,user19776@example.com,password19776,male,married,stable_increase,500m_to_1b,70m_to_100m,planner,"{""deposits"": [52, 28], ""savings"": [181, 144, 116, 114]}"
user_19777,User 19777,user19777@example.com,password19777,female,single,decreasing,10m_to_50m,above_300m,saver,"{""deposits"": [16], ""savings"": [199, 134]}"
user_19778,User 19778,user19778@example.com,password19778,male,married,decreasing,500m_to_1b,above_300m,planner,"{""deposits"": [17], ""savings"": [196]}"
user_19779,User 19779,user19779@example.com,password19779,female,married,stable_increase,above_1b,50m_to_70m,spender,"{""deposits"": [11, 21, 64, 70], ""savings"": [180]}"
user_19780,User 19780,user19780@example.com,password19780,male,married,stable_increase,500m_to_1b,70m_to_100m,investor,"{""deposits"": [], ""savings"": [126, 120]}"
user_19781,User 19781,user19781@example.com,password19781,male,married,decreasing,10m_to_50m,above_300m,saver,"{""deposits"": [], ""savings"": [183, 112, 104, 133]}"
user_19782,User 19782,user19782@example.com,password19782,male,married,decreasing,10m_to_50m,30m_to_50m,planner,"{""deposits"": [8, 58], ""savings"": [159, 190]}"
user_19783,User 19783,user19783@example.com,password19783,female,married,stable_increase,50m_to_100m,above_300m,saver,"{""deposits"": [58, 4, 83, 28], ""savings"": []}"
user_19784,User 19784,user19784@example.com,password19784,male,married,stable_increase,below_10m,70m_to_100m,spender,"{""deposits"": [42, 48, 39], ""savings"": [192, 142]}"
user_19785,User 19785,user19785@example.com,password19785,female,single,unstable,below_10m,50m_to_70m,investor,"{""deposits"": [45, 61, 24, 7], ""savings"": []}"
user_19786,User 19786,user19786@example.com,password19786,male,single,decreasing,50m_to_100m,30m_to_50m,investor,"{""deposits"": [81], ""savings"": [119, 106, 196]}"
user_19787,User 19787,user19787@example.com,password19787,male,married,stable_increase,10m_to_50m,50m_to_70m,planner,"{""deposits"": [23, 35, 7, 22], ""savings"": []}"
user_19788,User 19788,user19788@example.com,password19788,male,single,unstable,above_1b,70m_to_100m,investor,"{""deposits"": [74, 68, 94], ""savings"": [126]}"
user_19789,User 19789,user19789@example.com,password19789,female,married,unstable,500m_to_1b,above_300m,planner,"{""deposits"": [83, 31], ""savings"": [118]}"
user_19790,User 19790,user19790@example.com,password19790,male,married,decreasing,10m_to_50m,above_300m,investor,"{""deposits"": [33], ""savings"": [159]}"
user_19791,User 19791,user19791@example.com,password19791,female,single,decreasing,below_10m,50m_to_70m,planner,"{""deposits"": [21, 57, 19], ""savings"": [119, 136, 144, 105]}"
user_19792,User 19792,user19792@example.com,password19792,male,married,decreasing,below_10m,above_300m,saver,"{""deposits"": [25, 77, 75], ""savings"": []}"
user_19793,User 19793,user19793@example.com,password19793,male,married,unstable,below_10m,100m_to_300m,planner,"{""deposits"": [], ""savings"": [185, 190, 109, 106]}"
user_19794,User 19794,user19794@example.com,password19794,female,single,stable_increase,above_1b,70m_to_100m,saver,"{""deposits"": [2, 72], ""savings"": []}"
user_19795,User 19795,user19795@example.com,password19795,female,married,unstable,100m_to_500m,100m_to_300m,investor,"{""deposits"": [2, 85], ""savings"": [137, 190]}"
user_19796,User 19796,user19796@example.com,password19796,male,single,unstable,500m_to_1b,above_300m,investor,"{""deposits"": [], ""savings"": [128, 175]}"
user_19797,User 19797,user19797@example.com,password19797,male,single,unstable,500m_to_1b,50m_to_70m,spender,"{""deposits"": [64, 16], ""savings"": [191]}"
user_19798,User 19798,user19798@example.com,password19798,male,single,decreasing,500m_to_1b,30m_to_50m,planner,"{""deposits"": [], ""savings"": [132, 110, 107, 109]}"
user_19799,User 19799,user19799@example.com,password19799,male,married,decreasing,500m_to_1b,100m_to_300m,spender,"{""deposits"": [37, 53, 48, 15], ""savings"": [169]}"
user_19800,User 19800,user19800@example.com,password19800,male,single,stable_increase,above_1b,above_300m,investor,"{""deposits"": [60, 21], ""savings"": [129, 162]}"
user_19801,User 19801,user19801@example.com,password19801,female,married,unstable,10m_to_50m,below_30m,spender,"{""deposits"": [], ""savings"": [162]}"
user_19802,User 19802,user19802@example.com,password19802,female,married,decreasing,10m_to_50m,below_30m,planner,"{""deposits"": [96], ""savings"": [139, 178, 142]}"
user_19803,User 19803,user19803@example.com,password19803,female,single,unstable,100m_to_500m,below_30m,saver,"{""deposits"": [67], ""savings"": [161, 112, 180]}"
user_19804,User 19804,user19804@example.com,password19804,male,single,decreasing,above_1b,above_300m,saver,"{""deposits"": [67, 79], ""savings"": []}"
user_19805,User 19805,user19805@example.com,password19805,female,married,unstable,500m_to_1b,below_30m,saver,"{""deposits"": [], ""savings"": [186, 166]}"
user_19806,User 19806,user19806@example.com,password19806,male,married,stable_increase,50m_to_100m,30m_to_50m,investor,"{""deposits"": [84, 93], ""savings"": []}"
user_19807,User 19807,user19807@example.com,password19807,female,married,stable_increase,500m_to_1b,above_300m,saver,"{""deposits"": [64, 42, 18], ""savings"": [198, 116]}"
user_19808,User 19808,user19808@example.com,password19808,male,single,decreasing,500m_to_1b,above_300m,spender,"{""deposits"": [], ""savings"": [155, 143, 140, 112]}"
user_19809,User 19809,user19809@example.com,password19809,female,married,unstable,50m_to_100m,above_300m,investor,"{""deposits"": [39, 30], ""savings"": [114]}"
user_19810,User 19810,user19810@example.com,password19810,male,single,decreasing,100m_to_500m,below_30m,planner,"{""deposits"": [], ""savings"": [153, 126, 143]}"
user_19811,User 19811,user19811@example.com,password19811,female,married,unstable,500m_to_1b,above_300m,investor,"{""deposits"": [25, 91, 58], ""savings"": [195]}"
user_19812,User 19812,user19812@example.com,password19812,female,single,stable_increase,below_10m,70m_to_100m,spender,"{""deposits"": [15, 45, 35, 20], ""savings"": [156, 176, 138, 121]}"
user_19813,User 19813,user19813@example.com,password19813,male,married,unstable,50m_to_100m,below_30m,spender,"{""deposits"": [81, 78], ""savings"": []}"
user_19814,User 19814,user19814@example.com,password19814,male,married,decreasing,above_1b,70m_to_100m,saver,"{""deposits"": [77, 61], ""savings"": [119, 161, 144]}"
user_19815,User 19815,user19815@example.com,password19815,male,married,stable_increase,below_10m,above_300m,planner,"{""deposits"": [56, 93, 60, 36], ""savings"": [163, 155, 167, 104]}"
user_19816,User 19816,user19816@example.com,password19816,male,single,decreasing,above_1b,below_30m,investor,"{""deposits"": [51], ""savings"": [160, 178, 182, 132]}"
user_19817,User 19817,user19817@example.com,password19817,female,married,unstable,above_1b,30m_to_50m,saver,"{""deposits"": [37, 27, 99], ""savings"": [184, 173, 165]}"
user_19818,User 19818,user19818@example.com,password19818,female,married,decreasing,50m_to_100m,50m_to_70m,spender,"{""deposits"": [], ""savings"": [166, 174, 176]}"
user_19819,User 19819,user19819@example.com,password19819,male,single,decreasing,below_10m,70m_to_100m,saver,"{""deposits"": [], ""savings"": [171, 149, 178]}"
user_19820,User 19820,user19820@example.com,password19820,male,single,unstable,50m_to_100m,100m_to_300m,saver,"{""deposits"": [], ""savings"": [173, 147, 179, 170]}"
user_19821,User 19821,user19821@example.com,password19821,male,married,unstable,50m_to_100m,below_30m,investor,"{""deposits"": [60], ""savings"": []}"
user_19822,User 19822,user19822@example.com,password19822,male,married,stable_increase,above_1b,below_30m,saver,"{""deposits"": [95, 77, 55], ""savings"": [187]}"
user_19823,User 19823,user19823@example.com,password19823,male,married,decreasing,below_10m,30m_to_50m,planner,"{""deposits"": [], ""savings"": [133]}"
user_19824,User 19824,user19824@example.com,password19824,female,married,stable_increase,50m_to_100m,50m_to_70m,planner,"{""deposits"": [25, 36], ""savings"": [137, 110]}"
user_19825,User 19825,user19825@example.com,password19825,male,married,stable_increase,100m_to_500m,50m_to_70m,saver,"{""deposits"": [], ""savings"": []}"
user_19826,User 19826,user19826@example.com,password19826,male,married,unstable,50m_to_100m,70m_to_100m,spender,"{""deposits"": [51, 72, 42], ""savings"": [154, 113, 127, 175]}"
user_19827,User 19827,user19827@example.com,password19827,female,single,decreasing,500m_to_1b,below_30m,planner,"{""deposits"": [], ""savings"": [139, 122, 107]}"
user_19828,User 19828,user19828@example.com,password19828,male,single,stable_increase,above_1b,30m_to_50m,planner,"{""deposits"": [41, 25, 14], ""savings"": [153]}"
user_19829,User 19829,user19829@example.com,password19829,male,single,unstable,10m_to_50m,below_30m,investor,"{""deposits"": [], ""savings"": [147]}"
user_19830,User 19830,user19830@example.com,password19830,female,married,decreasing,10m_to_50m,100m_to_300m,investor,"{""deposits"": [1], ""savings"": [105, 180]}"
user_19831,User 19831,user19831@example.com,password19831,female,married,decreasing,50m_to_100m,70m_to_100m,investor,"{""deposits"": [3, 79], ""savings"": [112, 174, 126]}"
user_19832,User 19832,user19832@example.com,password19832,female,married,decreasing,above_1b,100m_to_300m,saver,"{""deposits"": [87, 52], ""savings"": [187]}"
user_19833,User 19833,user19833@example.com,password19833,male,married,decreasing,below_10m,above_300m,spender,"{""deposits"": [], ""savings"": [171, 103, 180]}"
user_19834,User 19834,user19834@example.com,password19834,male,single,unstable,100m_to_500m,50m_to_70m,investor,"{""deposits"": [96, 62, 49, 35], ""savings"": []}"
user_19835,User 19835,user19835@example.com,password19835,female,single,unstable,50m_to_100m,100m_to_300m,spender,"{""deposits"": [99, 95, 86, 11], ""savings"": [172]}"
user_19836,User 19836,user19836@example.com,password19836,male,married,unstable,10m_to_50m,below_30m,saver,"{""deposits"": [71, 6, 58, 90], ""savings"": [114, 158]}"
user_19837,User 19837,user19837@example.com,password19837,female,married,stable_increase,100m_to_500m,below_30m,spender,"{""deposits"": [22, 20, 25, 83], ""savings"": [138, 165]}"
user_19838,User 19838,user19838@example.com,password19838,male,single,stable_increase,50m_to_100m,70m_to_100m,spender,"{""deposits"": [21, 13, 85], ""savings"": []}"
user_19839,User 19839,user19839@example.com,password19839,female,married,decreasing,10m_to_50m,30m_to_50m,investor,"{""deposits"": [47, 35], ""savings"": [153, 113, 117, 132]}"
user_19840,User 19840,user19840@example.com,password19840,male,single,unstable,above_1b,100m_to_300m,investor,"{""deposits"": [99, 95], ""savings"": [136, 191, 155, 103]}"
user_19841,User 19841,user19841@example.com,password19841,male,single,decreasing,500m_to_1b,above_300m,investor,"{""deposits"": [70, 49, 45], ""savings"": [132, 158, 114, 176]}"
user_19842,User 19842,user19842@example.com,password19842,female,single,unstable,50m_to_100m,100m_to_300m,saver,"{""deposits"": [26, 72, 81, 50], ""savings"": [172, 162, 164]}"
user_19843,User 19843,user19843@example.com,password19843,male,married,stable_increase,below_10m,70m_to_100m,spender,"{""deposits"": [5, 36, 100, 94], ""savings"": [145]}"
user_19844,User 19844,user19844@example.com,password19844,male,single,unstable,below_10m,70m_to_100m,investor,"{""deposits"": [], ""savings"": [195, 134, 119]}"
user_19845,User 19845,user19845@example.com,password19845,male,married,decreasing,50m_to_100m,above_300m,investor,"{""deposits"": [91, 59], ""savings"": [105, 135, 129, 125]}"
user_19846,User 19846,user19846@example.com,password19846,male,married,stable_increase,50m_to_100m,50m_to_70m,spender,"{""deposits"": [17, 3], ""savings"": []}"
user_19847,User 19847,user19847@example.com,password19847,female,married,stable_increase,above_1b,50m_to_70m,spender,"{""deposits"": [14, 19], ""savings"": [119, 184, 153, 123]}"
user_19848,User 19848,user19848@example.com,password19848,female,married,unstable,below_10m,below_30m,saver,"{""deposits"": [59, 50, 52, 18], ""savings"": []}"
user_19849,User 19849,user19849@example.com,password19849,male,married,decreasing,100m_to_500m,below_30m,planner,"{""deposits"": [94, 67], ""savings"": [103, 197]}"
user_19850,User 19850,user19850@example.com,password19850,male,married,stable_increase,below_10m,below_30m,spender,"{""deposits"": [], ""savings"": [108, 181, 196, 110]}"
user_19851,User 19851,user19851@example.com,password19851,male,married,decreasing,100m_to_500m,below_30m,investor,"{""deposits"": [31, 93, 25, 97], ""savings"": [174, 113, 153]}"
user_19852,User 19852,user19852@example.com,password19852,female,married,decreasing,100m_to_500m,70m_to_100m,investor,"{""deposits"": [], ""savings"": [158, 126]}"
user_19853,User 19853,user19853@example.com,password19853,male,married,decreasing,500m_to_1b,100m_to_300m,investor,"{""deposits"": [34, 53, 95], ""savings"": []}"
user_19854,User 19854,user19854@example.com,password19854,female,single,unstable,50m_to_100m,50m_to_70m,investor,"{""deposits"": [20, 61, 53, 27], ""savings"": [196]}"
user_19855,User 19855,user19855@example.com,password19855,female,married,stable_increase,below_10m,below_30m,saver,"{""deposits"": [100, 75], ""savings"": [133, 131, 125, 193]}"
user_19856,User 19856,user19856@example.com,password19856,male,single,unstable,50m_to_100m,50m_to_70m,planner,"{""deposits"": [14], ""savings"": [154]}"
user_19857,User 19857,user19857@example.com,password19857,male,married,stable_increase,100m_to_500m,below_30m,spender,"{""deposits"": [83], ""savings"": [161]}"
user_19858,User 19858,user19858@example.com,password19858,male,married,decreasing,below_10m,below_30m,spender,"{""deposits"": [25, 15, 95], ""savings"": [185, 133, 184, 125]}"
user_19859,User 19859,user19859@example.com,password19859,female,married,stable_increase,above_1b,below_30m,saver,"{""deposits"": [80, 59, 55], ""savings"": [134, 175, 172]}"
user_19860,User 19860,user19860@example.com,password19860,male,married,decreasing,above_1b,50m_to_70m,saver,"{""deposits"": [38, 81, 30, 99], ""savings"": [158]}"
